index,Signal0,Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7,Signal8,Signal9,Signal10,Signal11,Signal12,Signal13,Signal14,Signal15,Signal16,Signal17,Signal18,Signal19,Signal20,Signal21,Signal22,Signal23,Signal24,Signal25,Signal26,Signal27,Signal28,Signal29,Signal30,Signal31,Signal32,Signal33,Signal34,Signal35,Signal36,Signal37,Signal38,Signal39,Signal40,Signal41,Signal42,Signal43,Signal44,Signal45,Signal46,Signal47,Signal48,Signal49,Signal50,Signal51,Signal52,Signal53,Signal54,Signal55,Signal56,Signal57,Signal58,Signal59,X,Y
1069,25,25,25,25,25,25,25,26,26,27,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,34,35,36,37,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,0
1070,27,27,27,27,27,27,27,25,25,25,25,25,26,26,26,27,27,27,27,27,36,36,36,36,36,36,36,34,34,34,34,34,36,36,37,37,36,36,36,36,22,22,22,22,22,22,22,21,21,21,21,22,22,22,22,22,22,22,22,22,1,0
1071,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,1,0
1072,25,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,36,36,37,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,0
1073,27,25,25,25,25,25,25,25,25,25,26,26,27,27,27,27,27,27,27,27,36,34,34,34,34,34,34,34,34,35,36,36,36,36,36,36,36,36,36,36,22,22,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,1,0
1074,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,25,25,26,26,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,34,35,36,36,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,22,22,22,1,0
1075,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,1,0
1076,25,25,25,25,25,25,25,26,26,27,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,0
1077,27,27,27,27,27,27,26,25,25,25,25,25,25,26,26,27,27,27,27,27,36,36,36,36,36,36,35,34,34,34,34,34,35,36,36,37,36,36,36,36,22,22,22,22,22,22,22,21,21,21,21,21,22,22,22,22,22,22,22,22,1,0
1078,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,35,34,34,34,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,1,0
1079,25,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,36,36,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,0
1080,26,25,25,25,25,25,25,25,25,26,27,27,27,27,27,27,27,27,27,27,35,34,34,34,34,34,34,34,34,36,37,37,36,36,36,36,36,36,36,36,22,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,1,0
1081,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,26,26,27,27,27,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,36,36,37,36,36,22,22,22,22,22,22,22,22,21,21,21,21,21,21,22,22,22,22,22,22,1,0
1082,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,1,0
1083,25,25,25,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,34,34,36,36,37,37,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,0
1084,27,27,27,27,26,25,25,25,25,25,25,25,25,26,26,26,27,27,27,27,36,36,36,36,35,34,34,34,34,34,34,34,34,36,36,37,37,36,36,36,22,22,22,22,22,22,21,21,21,21,21,21,21,22,22,22,22,22,22,22,1,0
1085,27,27,27,27,27,27,27,27,27,27,27,27,27,26,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,35,34,34,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,1,0
1086,25,25,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,35,36,37,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,0
1087,27,27,25,25,25,25,25,25,25,25,26,26,27,27,27,27,27,27,27,27,36,36,34,34,34,34,34,34,34,35,36,36,37,37,36,36,36,36,36,36,22,22,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,1,0
1088,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,25,25,26,26,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,34,34,36,36,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,22,22,1,0
1089,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,25,37,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,1,0
1090,25,25,25,25,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,34,34,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,0
1091,27,27,27,27,25,25,25,25,25,25,25,26,26,27,27,27,27,27,27,27,36,36,36,36,35,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,22,22,22,22,22,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,1,0
1092,27,27,27,27,27,27,27,27,27,27,27,26,25,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,35,34,34,34,34,34,34,34,36,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,22,1,0
1093,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,25,36,37,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,1,0
1094,25,25,25,25,25,25,25,25,26,26,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,34,34,35,36,36,37,37,36,36,36,36,36,36,36,36,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,1,0
1095,27,27,27,27,27,27,27,25,25,25,25,25,25,25,25,25,26,26,26,27,36,36,36,36,36,36,36,35,34,34,34,34,34,34,34,34,36,36,37,37,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,22,22,22,22,1,0
1096,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,1,0
1097,25,25,25,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,34,34,34,36,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,0
1098,27,27,27,27,25,25,25,25,25,25,26,26,26,27,27,27,27,27,27,27,36,36,36,36,35,34,34,34,34,34,36,36,37,36,36,36,36,36,36,36,22,22,22,22,22,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,1,0
1099,27,27,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,26,26,27,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,35,36,36,37,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,22,22,22,22,1,0
1100,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,25,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,1,0
1101,25,25,25,25,25,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,34,34,34,34,35,36,36,37,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,0
1102,27,27,27,27,26,25,25,25,25,25,25,26,26,27,27,27,27,27,27,27,36,36,36,36,35,34,34,34,34,34,36,36,37,37,36,36,36,36,36,36,22,22,22,22,22,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,1,0
1103,27,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,25,25,26,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,34,35,36,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,22,22,1,0
1104,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,25,25,25,36,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,1,0
1105,25,25,25,25,25,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,34,34,34,34,36,36,37,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,0
1106,27,27,27,27,27,25,25,25,25,25,25,25,25,26,26,27,27,27,27,27,36,36,36,36,36,34,34,34,34,34,34,34,35,36,36,37,37,36,36,36,22,22,22,22,22,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,1,0
1107,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,26,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,36,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,22,1,0
1108,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,37,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,0
1109,27,26,25,25,25,25,25,25,25,26,26,26,27,27,27,27,27,27,27,27,36,35,34,34,34,34,34,34,34,36,36,37,36,37,36,36,36,36,36,36,22,22,22,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,1,0
1110,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,25,25,26,26,36,36,36,36,36,36,36,36,36,35,34,34,34,34,34,34,34,35,36,36,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,22,22,22,1,0
1111,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,37,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,1,0
1112,25,25,25,25,25,25,26,26,27,27,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,0
1113,27,27,27,27,25,25,25,25,25,25,25,25,25,26,26,27,27,27,27,27,36,36,36,36,34,34,34,34,34,34,34,34,35,36,36,37,36,36,36,36,22,22,22,22,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,1,0
1114,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,35,34,34,34,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,1,0
1115,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,35,37,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,0
1116,25,25,25,25,25,25,25,26,26,26,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,34,34,36,36,37,36,37,36,36,36,36,36,36,36,36,22,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,1,0
1117,27,27,27,27,27,27,27,27,26,25,25,25,25,25,25,26,26,27,27,27,36,36,36,36,36,36,36,36,35,34,34,34,34,34,35,36,36,37,36,36,22,22,22,22,22,22,22,22,22,21,21,21,21,21,22,22,22,22,22,22,1,0
1118,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,1,0
1119,25,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,36,36,36,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,0
1120,27,26,25,25,25,25,25,25,25,25,25,26,26,27,27,27,27,27,27,27,36,35,34,34,34,34,34,34,34,34,36,36,37,37,36,36,36,36,36,36,22,22,22,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,1,0
1121,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,25,25,26,26,36,36,36,36,36,36,36,36,36,35,34,34,34,34,34,34,34,35,36,36,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,22,22,22,1,0
1122,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,0
1123,25,25,25,25,25,25,26,26,26,27,27,27,27,27,27,27,27,27,27,27,34,34,34,34,34,34,36,36,37,37,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,0
1124,27,27,27,27,27,27,25,25,25,25,25,25,25,25,25,26,26,27,27,27,36,36,36,36,36,36,34,34,34,34,34,34,34,34,35,36,37,37,36,36,22,22,22,22,22,22,21,21,21,21,21,21,21,21,22,22,22,22,22,22,1,0
1125,27,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,1,0
1126,25,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,34,36,37,37,37,36,36,36,36,36,36,36,36,36,36,36,36,36,35,34,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,1,0
1127,25,25,25,25,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,34,34,34,34,36,37,37,37,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,0
1128,27,27,27,27,27,26,25,25,25,25,25,25,25,26,26,26,27,27,27,27,36,36,36,36,36,35,34,34,34,34,34,34,34,36,36,37,37,36,36,36,22,22,22,22,22,22,21,21,21,21,21,21,21,22,22,22,22,22,22,22,1,0
1129,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,34,34,34,35,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,22,1,0
1130,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,37,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,0
1131,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,35,35,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1132,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,36,36,36,36,36,36,36,36,36,36,36,36,35,35,35,35,35,35,35,35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1133,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1134,27,27,27,27,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,36,36,36,36,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1135,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35,35,35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1136,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1137,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,27,27,27,36,36,36,36,36,36,36,36,35,35,35,35,35,35,35,35,35,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1138,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1139,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1140,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,36,36,36,36,36,36,36,36,36,36,36,36,35,35,35,35,35,35,35,35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1141,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1142,27,27,27,27,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,36,36,36,36,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1143,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35,35,35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1144,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1145,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,27,27,36,36,36,36,36,36,36,36,35,35,35,35,35,35,35,35,35,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1146,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1147,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1148,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,36,36,36,36,36,36,36,36,36,36,36,36,35,35,35,35,35,35,35,35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1149,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1150,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,36,36,36,36,36,35,35,35,35,35,35,35,35,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1151,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35,35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1152,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1153,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,27,36,36,36,36,36,36,36,36,36,35,35,35,35,35,35,35,35,35,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1154,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1155,27,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,36,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1156,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35,35,35,35,35,35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1157,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1158,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,36,36,36,36,36,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1159,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35,35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1160,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1161,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,27,36,36,36,36,36,36,36,36,36,35,35,35,35,35,35,35,35,35,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1162,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1163,27,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,36,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1164,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35,35,35,35,35,35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1165,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1166,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,36,36,36,36,36,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1167,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35,35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1168,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1169,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,27,36,36,36,36,36,36,36,36,36,35,35,35,35,35,35,35,35,35,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1170,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1171,27,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,36,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1172,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35,35,35,35,35,35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1173,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1174,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,27,27,27,27,36,36,36,36,36,36,35,35,35,35,35,35,35,35,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
1175,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0
